Time(in sec),N = 1,N = 3,N = 5,N = 7,N = 10,N = 15,N = 20,N = 30,N = 40,N = 50,,N = 0,N = 3 ,N = 5,N = 7 ,N = 10,N = 15 ,N = 20 ,N = 30,N = 40,N = 50
321.2,0.00138723,0.0015675,0.00153223,0.00159885,0.00158317,0.00153223,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
321.266667,0.00132453,0.0015675,0.00132453,0.00159885,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.333333,0.0013167,0.0013167,0.00132453,0.00159885,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.4,0.00116778,0.0013167,0.00132453,0.00159885,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.466667,0.00111292,0.0013167,0.00132453,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.533333,0.00119913,0.00119913,0.00132453,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.6,0.00121481,0.00119913,0.00121481,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.666667,0.00126183,0.00119913,0.00121481,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.733333,0.00125792,0.00125792,0.00121481,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.8,0.0013598,0.00125792,0.00121481,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.866667,0.00134413,0.00125792,0.00121481,0.00111292,0.00132453,0.00153223,0.00132453,0.023246,0.023246,0.023246,,,,,,,,,,,
321.933333,0.00126575,0.00126575,0.00126575,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322,0.00121873,0.00126575,0.00126575,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.066667,0.00127751,0.00126575,0.00126575,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.133333,0.00123048,0.00123048,0.00126575,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.2,0.00355038,0.00123048,0.00126575,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.266667,0.00355822,0.00123048,0.00355822,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.333333,0.00318986,0.00318986,0.00355822,0.00126575,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.4,0.00322121,0.00318986,0.00355822,0.00322121,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.466667,0.00342106,0.00318986,0.00355822,0.00322121,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.533333,0.00369145,0.00369145,0.00355822,0.00322121,0.00126575,0.00126575,0.00132453,0.00126575,0.023246,0.023246,,,,,,,,,,,
322.6,0.00400887,0.00369145,0.00400887,0.00322121,0.00400887,0.00126575,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
322.666667,0.00396577,0.00369145,0.00400887,0.00322121,0.00400887,0.00126575,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
322.733333,0.00395401,0.00395401,0.00400887,0.00322121,0.00400887,0.00126575,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
322.8,0.00422832,0.00395401,0.00400887,0.00322121,0.00400887,0.00126575,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
322.866667,0.0043067,0.00395401,0.00400887,0.0043067,0.00400887,0.00126575,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
322.933333,0.00458493,0.00458493,0.00458493,0.0043067,0.00400887,0.00458493,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
323,0.00452223,0.00458493,0.00458493,0.0043067,0.00400887,0.00458493,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
323.066667,0.00456533,0.00458493,0.00458493,0.0043067,0.00400887,0.00458493,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
323.133333,0.00439683,0.00439683,0.00458493,0.0043067,0.00400887,0.00458493,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
323.2,0.00459276,0.00439683,0.00458493,0.0043067,0.00400887,0.00458493,0.00400887,0.00126575,0.00400887,0.023246,,,,,,,,,,,
323.266667,0.00462803,0.00439683,0.00462803,0.0043067,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.333333,0.00472208,0.00472208,0.00462803,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.4,0.00496113,0.00472208,0.00462803,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.466667,0.00502383,0.00472208,0.00462803,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.533333,0.00489843,0.00489843,0.00462803,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.6,0.00519233,0.00489843,0.00519233,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.666667,0.00528638,0.00489843,0.00519233,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.733333,0.00523936,0.00523936,0.00519233,0.00472208,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.8,0.00519625,0.00523936,0.00519233,0.00519625,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.866667,0.00521976,0.00523936,0.00519233,0.00519625,0.00462803,0.00458493,0.00400887,0.00126575,0.00400887,0.00462803,,,,,,,,,,,
323.933333,0.00511788,0.00511788,0.00511788,0.00519625,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324,0.00509828,0.00511788,0.00511788,0.00519625,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.066667,0.0051022,0.00511788,0.00511788,0.00519625,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.133333,0.00505126,0.00505126,0.00511788,0.00519625,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.2,0.00492978,0.00505126,0.00511788,0.00519625,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.266667,0.00494153,0.00505126,0.00494153,0.00494153,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.333333,0.00490234,0.00490234,0.00494153,0.00494153,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.4,0.00479262,0.00490234,0.00494153,0.00494153,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.466667,0.00474951,0.00490234,0.00494153,0.00494153,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.533333,0.00489059,0.00489059,0.00494153,0.00494153,0.00511788,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.6,0.00481221,0.00489059,0.00481221,0.00494153,0.00481221,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.666667,0.00456925,0.00489059,0.00481221,0.00494153,0.00481221,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.733333,0.0044752,0.0044752,0.00481221,0.0044752,0.00481221,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.8,0.00442034,0.0044752,0.00481221,0.0044752,0.00481221,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.866667,0.00443993,0.0044752,0.00481221,0.0044752,0.00481221,0.00511788,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
324.933333,0.00424792,0.00424792,0.00424792,0.0044752,0.00481221,0.00424792,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
325,0.00384428,0.00424792,0.00424792,0.0044752,0.00481221,0.00424792,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
325.066667,0.00389131,0.00424792,0.00424792,0.0044752,0.00481221,0.00424792,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
325.133333,0.00357781,0.00357781,0.00424792,0.0044752,0.00481221,0.00424792,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
325.2,0.00329174,0.00357781,0.00424792,0.00329174,0.00481221,0.00424792,0.00511788,0.00511788,0.00400887,0.00462803,,,,,,,,,,,
325.266667,0.00319769,0.00357781,0.00319769,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.333333,0.00299392,0.00299392,0.00319769,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.4,0.00306837,0.00299392,0.00319769,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.466667,0.00305662,0.00299392,0.00319769,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.533333,0.00339755,0.00339755,0.00319769,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.6,0.00368362,0.00339755,0.00368362,0.00329174,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.666667,0.00357389,0.00339755,0.00368362,0.00357389,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.733333,0.00370713,0.00370713,0.00368362,0.00357389,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.8,0.00375807,0.00370713,0.00368362,0.00357389,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.866667,0.00358173,0.00370713,0.00368362,0.00357389,0.00319769,0.00424792,0.00319769,0.00511788,0.00319769,0.00462803,,,,,,,,,,,
325.933333,0.00348768,0.00348768,0.00348768,0.00357389,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326,0.0033466,0.00348768,0.00348768,0.00357389,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.066667,0.00326823,0.00348768,0.00348768,0.00357389,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.133333,0.00347592,0.00347592,0.00348768,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.2,0.0031781,0.00347592,0.00348768,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.266667,0.00283325,0.00347592,0.00283325,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.333333,0.00298608,0.00298608,0.00283325,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.4,0.00372672,0.00298608,0.00283325,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.466667,0.00402455,0.00298608,0.00283325,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.533333,0.00477303,0.00477303,0.00283325,0.00347592,0.00348768,0.00348768,0.00319769,0.00348768,0.00319769,0.00462803,,,,,,,,,,,
326.6,0.00587027,0.00477303,0.00587027,0.00587027,0.00587027,0.00348768,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
326.666667,0.00650903,0.00477303,0.00587027,0.00587027,0.00587027,0.00348768,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
326.733333,0.00738683,0.00738683,0.00587027,0.00587027,0.00587027,0.00348768,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
326.8,0.00848799,0.00738683,0.00587027,0.00587027,0.00587027,0.00348768,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
326.866667,0.0087623,0.00738683,0.00587027,0.00587027,0.00587027,0.00348768,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
326.933333,0.00938147,0.00938147,0.00938147,0.00587027,0.00587027,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327,0.00959308,0.00938147,0.00938147,0.00587027,0.00587027,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.066667,0.00906013,0.00938147,0.00938147,0.00906013,0.00587027,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.133333,0.00807653,0.00807653,0.00938147,0.00906013,0.00587027,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.2,0.00661875,0.00807653,0.00938147,0.00906013,0.00587027,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.266667,0.00596824,0.00807653,0.00596824,0.00906013,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.333333,0.00501599,0.00501599,0.00596824,0.00906013,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.4,0.00404806,0.00501599,0.00596824,0.00906013,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.466667,0.00351119,0.00501599,0.00596824,0.00906013,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.533333,0.00250016,0.00250016,0.00596824,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.6,0.00172816,0.00250016,0.00172816,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.666667,0.00262164,0.00250016,0.00172816,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.733333,0.00797856,0.00797856,0.00172816,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.8,0.0151107,0.00797856,0.00172816,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.866667,0.0186258,0.00797856,0.00172816,0.00250016,0.00596824,0.00938147,0.00587027,0.00348768,0.00319769,0.00587027,,,,,,,,,,,
327.933333,0.0258284,0.0258284,0.0258284,0.00250016,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328,0.0297824,0.0258284,0.0258284,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.066667,0.0313852,0.0258284,0.0258284,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.133333,0.0340774,0.0340774,0.0258284,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.2,0.0369224,0.0340774,0.0258284,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.266667,0.0382508,0.0340774,0.0382508,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.333333,0.0441329,0.0441329,0.0382508,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.4,0.0534947,0.0441329,0.0382508,0.0297824,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.466667,0.0585813,0.0441329,0.0382508,0.0585813,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.533333,0.0681939,0.0681939,0.0382508,0.0585813,0.0258284,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.6,0.07716,0.0681939,0.07716,0.0585813,0.07716,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.666667,0.0815608,0.0681939,0.07716,0.0585813,0.07716,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.733333,0.0881873,0.0881873,0.07716,0.0585813,0.07716,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.8,0.0947512,0.0881873,0.07716,0.0585813,0.07716,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.866667,0.0964912,0.0881873,0.07716,0.0585813,0.07716,0.0258284,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
328.933333,0.10012,0.10012,0.10012,0.10012,0.07716,0.10012,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329,0.110034,0.10012,0.10012,0.10012,0.07716,0.10012,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.066667,0.112793,0.10012,0.10012,0.10012,0.07716,0.10012,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.133333,0.116673,0.116673,0.10012,0.10012,0.07716,0.10012,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.2,0.136603,0.116673,0.10012,0.10012,0.07716,0.10012,0.0258284,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.266667,0.139158,0.116673,0.139158,0.10012,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.333333,0.144468,0.144468,0.139158,0.10012,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.4,0.147564,0.144468,0.139158,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.466667,0.148328,0.144468,0.139158,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.533333,0.152772,0.152772,0.139158,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.6,0.158133,0.152772,0.158133,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.666667,0.158168,0.152772,0.158133,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.733333,0.163447,0.163447,0.158133,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.8,0.169587,0.163447,0.158133,0.147564,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.866667,0.16909,0.163447,0.158133,0.16909,0.139158,0.10012,0.139158,0.0258284,0.0258284,0.00587027,,,,,,,,,,,
329.933333,0.173291,0.173291,0.173291,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330,0.176743,0.173291,0.173291,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.066667,0.175826,0.173291,0.173291,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.133333,0.172252,0.172252,0.173291,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.2,0.170485,0.172252,0.173291,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.266667,0.169164,0.172252,0.169164,0.16909,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.333333,0.152267,0.152267,0.169164,0.152267,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.4,0.151354,0.152267,0.169164,0.152267,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.466667,0.151079,0.152267,0.169164,0.152267,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.533333,0.144774,0.144774,0.169164,0.152267,0.173291,0.173291,0.139158,0.173291,0.0258284,0.173291,,,,,,,,,,,
330.6,0.138124,0.144774,0.138124,0.152267,0.138124,0.173291,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
330.666667,0.136756,0.144774,0.138124,0.152267,0.138124,0.173291,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
330.733333,0.132116,0.132116,0.138124,0.152267,0.138124,0.173291,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
330.8,0.128958,0.132116,0.138124,0.128958,0.138124,0.173291,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
330.866667,0.128813,0.132116,0.138124,0.128958,0.138124,0.173291,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
330.933333,0.120388,0.120388,0.120388,0.128958,0.138124,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331,0.116167,0.120388,0.120388,0.128958,0.138124,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.066667,0.115027,0.120388,0.120388,0.128958,0.138124,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.133333,0.111821,0.111821,0.120388,0.128958,0.138124,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.2,0.111998,0.111821,0.120388,0.128958,0.138124,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.266667,0.110849,0.111821,0.110849,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.333333,0.108628,0.108628,0.110849,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.4,0.108733,0.108628,0.110849,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.466667,0.108584,0.108628,0.110849,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.533333,0.109031,0.109031,0.110849,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.6,0.112413,0.109031,0.112413,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.666667,0.116069,0.109031,0.112413,0.110849,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.733333,0.118562,0.118562,0.112413,0.118562,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.8,0.119083,0.118562,0.112413,0.118562,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.866667,0.11875,0.118562,0.112413,0.118562,0.110849,0.120388,0.138124,0.173291,0.138124,0.173291,,,,,,,,,,,
331.933333,0.117695,0.117695,0.117695,0.118562,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332,0.115677,0.117695,0.117695,0.118562,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.066667,0.116449,0.117695,0.117695,0.118562,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.133333,0.114482,0.114482,0.117695,0.118562,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.2,0.111308,0.114482,0.117695,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.266667,0.111339,0.114482,0.111339,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.333333,0.110168,0.110168,0.111339,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.4,0.108267,0.110168,0.111339,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.466667,0.108326,0.110168,0.111339,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.533333,0.108134,0.108134,0.111339,0.111308,0.117695,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.6,0.1113,0.108134,0.1113,0.111308,0.1113,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.666667,0.112605,0.108134,0.1113,0.112605,0.1113,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.733333,0.115607,0.115607,0.1113,0.112605,0.1113,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.8,0.119377,0.115607,0.1113,0.112605,0.1113,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.866667,0.12045,0.115607,0.1113,0.112605,0.1113,0.117695,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
332.933333,0.12105,0.12105,0.12105,0.112605,0.1113,0.12105,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
333,0.123472,0.12105,0.12105,0.112605,0.1113,0.12105,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
333.066667,0.12406,0.12105,0.12105,0.112605,0.1113,0.12105,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
333.133333,0.1281,0.1281,0.12105,0.1281,0.1113,0.12105,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
333.2,0.133092,0.1281,0.12105,0.1281,0.1113,0.12105,0.117695,0.117695,0.138124,0.173291,,,,,,,,,,,
333.266667,0.133919,0.1281,0.133919,0.1281,0.133919,0.12105,0.133919,0.117695,0.133919,0.133919,,,,,,,,,,,
